weight,lat,lon
26.84633504226133,51.41233,-0.300689
9.822217856792065,51.535638,-0.089344
13.027392263465982,51.555684,-0.21396
12.687779131140886,51.5178813,-0.1481009
8.116553711294184,51.4630339,-0.2159899
14.286734766769055,51.4982272,-0.15354890000000002
1.4060685920432587,51.5465063,-0.1058058
7.588898525585429,51.50787879999999,-0.08773210000000001
2.8616233416892736,51.506987,-0.17916500000000002
6.601008634119292,51.515309,-0.1412889
9.374882813964826,51.50726820000001,-0.1657303
2.010696907548156,51.50726820000001,-0.1657303
3.2319367057515547,51.4639024,-0.1677415
4.046657966352038,51.5263248,-0.13340439999999998
3.847522676336774,51.5162463,-0.0789298
3.797516424258535,51.5136143,-0.13654860000000002
3.7301254254674308,51.5190503,-0.12279
4.686310116571964,51.506987,-0.17916500000000002
4.8118564142046,51.5083104,-0.15474029999999994
3.5480809317260533,51.5136143,-0.13654860000000002
1.1220290773835404,51.50787879999999,-0.08773210000000001
3.1244141723426857,51.5122013,-0.15116529999999995
2.49804319949373,51.5083104,-0.15474029999999994
1.5618329671702709,51.4994794,-0.12480919999999998
1.196386911527188,51.5089286,-0.1418299
2.501876407305479,51.4613054,-0.3037709
1.5054572826496049,51.5010095,-0.1932794
3.4112229234180456,51.5117321,-0.12326969999999997
6.3991809048441795,51.5136143,-0.13654860000000002
3.316969616558312,51.51152620000001,-0.1763092
1.2473597551848588,51.5136143,-0.13654860000000002
2.49804319949373,51.508039,-0.12806900000000002
1.3868535528876602,51.501364,-0.14189000000000002
1.8583215639634283,51.5188746,-0.1498955
1.088174804400579,51.50787879999999,-0.08773210000000001
1.6749997906250262,51.5163949,0.0005257999999999999
0.7290117516694369,51.4278711,-0.1240577
2.1684918139434024,51.4825766,-0.0076589
1.9531822221354143,51.5430793,-0.0490844
4.188393960335908,51.51152620000001,-0.1763092
1.5275221299768582,51.502781,-0.087738
0.7912300066067706,51.52175,-0.12589
1.3739094593666277,51.4994794,-0.12480919999999998
0.8266922390132602,51.5174468,-0.12007550000000003
0.7199968320139392,51.5024597,-0.13481089999999998
0.8629579610029298,51.5263248,-0.13340439999999998
1.5136149666247902,51.5390111,-0.1425553
1.2691643821707788,51.5088343,-0.1320492
4.779543553590632,51.515309,-0.1412889
1.7613851532845433,51.5190503,-0.12279
3.4196802598957,51.4598056,-0.13429129999999995
1.63481502068041,51.50726820000001,-0.1657303
3.071913494915983,51.511514,-0.1391335
1.4994302165177231,51.511514,-0.1391335
1.0395874916833,51.5174468,-0.12007550000000003
1.3699943830230297,51.5269407,-0.100299
1.4425122793857783,51.4911875,-0.2237315
1.9841073005228125,51.5136143,-0.13654860000000002
1.8497965223825377,51.481478,-0.287107
2.252861133639722,51.535638,-0.089344
2.7338463851716166,51.4971823,-0.15901310000000002
3.160206677516709,51.5416444,-0.07002739999999999
1.7749851344994985,51.5059954,-0.1832047
0.7926505441545986,51.5086565,-0.1422375
0.5373772764644874,51.514206,-0.0947832
0.9025922449274316,51.5136143,-0.13654860000000002
0.6669823716559171,51.5102726,-0.13388670000000005
1.157796019497285,51.50303,-0.15242
3.0858482996975867,51.5290338,-0.1346756
0.7735028851657617,51.50726820000001,-0.1657303
0.5993802408309807,51.5136143,-0.13654860000000002
0.9063225058004641,51.5131374,-0.1293331
0.27504565757915816,51.512647,-0.08714060000000001
0.3983698704899551,51.5133974,-0.0769416
0.7556408590125285,51.515309,-0.1412889
0.6389408915781201,51.5207183,-0.1344312
1.9183916204654017,51.51987620000001,-0.1082843
1.1403028644407955,51.511354,-0.1283503
0.6345821910853894,51.515717,-0.102015
0.4790258530252878,51.50787879999999,-0.08773210000000001
1.105583195135434,51.5105145,-0.1447548
2.165252035336913,51.5179841,-0.1277533
1.0242333613290453,51.5240787,-0.1156082
0.9331753156465504,51.4933114,-0.15026979999999998
1.7074753269815248,51.46231,-0.13857
0.8590474881451446,51.485093,-0.17493599999999998
1.0305135048794811,51.54179,-0.13868
0.4916324162749995,51.4869479,-0.2874387
0.8511072905850512,51.51339,-0.21777
0.9184507572626494,51.4885144,-0.111291
0.9845620667926906,51.50726820000001,-0.1657303
1.1059744741091375,51.511514,-0.1391335
1.4185201997276442,51.5174468,-0.12007550000000003
1.124530508512696,51.50726820000001,-0.1657303
1.0535076537331045,51.4947234,-0.1687825
0.2462199088493897,51.50726820000001,-0.1657303
0.3902637011828893,51.5147143,-0.0890664
1.0211688298426378,51.5161051,-0.15048470000000005
0.5037783375314862,51.50726820000001,-0.1657303
0.7048756246960224,51.515309,-0.1412889
0.7790224825888475,51.5085002,-0.1364548
0.8177952240758914,51.5066275,-0.13395410000000002
0.9181724695166741,51.5166744,-0.1769328
1.43346568999871,51.510478000000006,-0.13003430000000002
1.022473978037259,51.5109928,-0.0815141
0.8322652595835345,51.5174468,-0.12007550000000003
1.251188629197738,51.5145494,-0.11130439999999997
1.0615598560524837,51.5174468,-0.12007550000000003
0.4021393815096312,51.5147988,-0.1971275
1.3402849445792175,51.5556715,-0.1762025
0.4392129304286718,51.5008638,-0.1219645
1.1556418434798688,51.50303,-0.15242
1.0167974946109732,51.5146943,-0.13713870000000006
1.134069722606546,51.512647,-0.08714060000000001
1.4733182072664055,51.511921,-0.119097
2.121790791427965,51.5224999,-0.0418848
0.4035561366763924,51.5088343,-0.1320492
0.7358730766117461,51.4855624,-0.07040650000000001
0.4266957957663243,51.5232934,-0.120621
1.3554176041638428,51.511354,-0.1283503
1.2378382392988885,51.51022070000001,-0.1327465
1.0722940659246392,51.506977,-0.1249883
1.6668333500016668,51.52228289999999,-0.1057213
2.099032346088453,51.53138720000001,-0.1141982
0.4225560414950033,51.6049674,-0.0722785
0.3803134543490745,51.5009088,-0.177366
0.3275595503262493,51.490744,-0.14036189999999998
1.2168410805548795,51.52257460000001,-0.15534820000000002
0.2311689752741664,51.46466220000001,-0.1682604
0.7388252678241596,51.511354,-0.1283503
0.938130306299545,51.506987,-0.17916500000000002
1.264846131468107,51.50787879999999,-0.08773210000000001
0.5727409664431068,51.515309,-0.1412889
0.6104819755196728,51.5016303,-0.0915582
0.8578904473898683,51.5180173,-0.1267183
0.7979954354661092,51.515309,-0.1412889
